Conv1,Conv2,Dense,Loss,Accuracy,Model Params,tflite Size,Loss_1,Loss_2,Loss_3,Loss_4,Loss_5,Accuracy_1,Accuracy_2,Accuracy_3,Accuracy_4,Accuracy_5
8,16,64,0.8519393682479859,0.7076487183570862,5761,26.324,0.8519393682479859,0.8839038610458374,0.8980841636657715,0.8263133764266968,0.8358359932899475,0.7076487183570862,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7082152962684631
8,16,80,0.8366597890853882,0.7084985852241517,6897,30.868,0.8366597890853882,0.855471670627594,0.8456987738609314,0.8309024572372437,0.8251244425773621,0.7084985852241517,0.7067988514900208,0.7067988514900208,0.7082152962684631,0.7096317410469055
8,16,96,0.9213155746459961,0.7067988514900208,8033,35.412,0.9213155746459961,0.9492260813713074,0.9365449547767639,0.9267587065696716,0.9199191331863403,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
8,16,128,0.8059636950492859,0.7127478718757629,10305,44.5,0.8059636950492859,0.8455776572227478,0.8310182690620422,0.7992544174194336,0.7907152771949768,0.7127478718757629,0.7067988514900208,0.7082152962684631,0.7152974605560303,0.7152974605560303
8,16,160,0.8200749158859253,0.710481595993042,12577,53.588,0.8200749158859253,0.8927263617515564,0.8224639296531677,0.8070535063743591,0.8035159111022949,0.710481595993042,0.7082152962684631,0.7067988514900208,0.7110481858253479,0.7110481858253479
8,24,12,0.8378073573112488,0.7067988514900208,4381,20.804,0.8378073573112488,0.8794762492179871,0.8556577563285828,0.8422913551330566,0.8144435286521912,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
8,24,16,0.8477356433868408,0.7067988514900208,4793,22.452,0.8477356433868408,0.8587540984153748,0.8733466863632202,0.8418559432029724,0.8371010422706604,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
8,24,24,0.7485119700431824,0.7073654294013977,5617,25.748,0.7485119700431824,0.8224796652793884,0.7831657528877258,0.7314213514328003,0.708030104637146,0.7073654294013977,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
8,24,32,0.8064234852790833,0.7079320073127746,6441,29.044,0.8064234852790833,0.8702855110168457,0.8217197060585022,0.7879732251167297,0.7798991799354553,0.7079320073127746,0.7067988514900208,0.7082152962684631,0.7082152962684631,0.7082152962684631
8,24,48,0.7880860447883606,0.7093484401702881,8089,35.636,0.7880860447883606,0.8360648155212402,0.8002557754516602,0.7786418199539185,0.7732853293418884,0.7093484401702881,0.7067988514900208,0.7082152962684631,0.7096317410469055,0.7096317410469055
8,24,64,0.8607540965080261,0.7082152962684631,9737,42.228,0.8607540965080261,0.9344890713691711,0.8395132422447205,0.8218683004379272,0.8759803771972656,0.7082152962684631,0.7067988514900208,0.7082152962684631,0.7082152962684631,0.7082152962684631
8,24,80,0.7803299903869629,0.7135977387428284,11385,48.82,0.7803299903869629,0.8063607811927795,0.825702428817749,0.7658016085624695,0.7654459476470947,0.7135977387428284,0.7082152962684631,0.7082152962684631,0.7138810157775879,0.7110481858253479
8,24,96,0.8133601188659668,0.7090651631355286,13033,55.412,0.8133601188659668,0.8831740617752075,0.8030380606651306,0.7679591774940491,0.8135368824005127,0.7090651631355286,0.7067988514900208,0.7082152962684631,0.7110481858253479,0.7096317410469055
8,24,128,0.7579593062400818,0.7152974605560303,16329,68.596,0.7579593062400818,0.7823538780212402,0.7735574841499329,0.7481328248977661,0.7222940325737,0.7152974605560303,0.7082152962684631,0.7110481858253479,0.7167139053344727,0.720963180065155
8,24,160,0.8089045643806457,0.7082152962684631,19625,81.78,0.8089045643806457,0.852118968963623,0.8088129162788391,0.8006323575973511,0.7946870923042297,0.7082152962684631,0.7067988514900208,0.7082152962684631,0.7082152962684631,0.7096317410469055
8,32,16,0.7959932923316956,0.7082152962684631,6337,28.628,0.7959932923316956,0.853519856929779,0.8123089671134949,0.7669302821159363,0.7969605922698975,0.7082152962684631,0.7067988514900208,0.7067988514900208,0.7082152962684631,0.7096317410469055
8,32,24,0.7670458674430847,0.7073654294013977,7417,32.948,0.7670458674430847,0.9090700745582581,0.7606672048568726,0.7847813367843628,0.7030143737792969,0.7073654294013977,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
8,32,32,0.7915569305419922,0.7096317291259766,8497,37.268,0.7915569305419922,0.8467623591423035,0.78968346118927,0.7646156549453735,0.7611796259880066,0.7096317291259766,0.7082152962684631,0.7082152962684631,0.7082152962684631,0.7110481858253479
8,32,48,0.7520499706268311,0.7138810276985168,10657,45.908,0.7520499706268311,0.8071475625038147,0.7645991444587708,0.7584391236305237,0.7199931144714355,0.7138810276985168,0.7082152962684631,0.7124645709991455,0.7110481858253479,0.7167139053344727
8,32,64,0.8183320522308349,0.7082152962684631,12817,54.548,0.8183320522308349,0.8599700331687927,0.8274636268615723,0.8166440725326538,0.8009474277496338,0.7082152962684631,0.7082152962684631,0.7082152962684631,0.7082152962684631,0.7082152962684631
8,32,80,0.5517639756202698,0.788385272026062,14977,63.188,0.5517639756202698,0.6477208137512207,0.5816972851753235,0.5051694512367249,0.510897159576416,0.788385272026062,0.7464589476585388,0.7804532647132874,0.7932011485099792,0.8073654174804688
8,32,96,0.7846686363220214,0.7135977387428284,17137,71.828,0.7846686363220214,0.7925286293029785,0.8398656249046326,0.7886736989021301,0.7740833759307861,0.7135977387428284,0.7138810157775879,0.7110481858253479,0.7138810157775879,0.7138810157775879
8,32,128,0.8383182048797607,0.7087818741798401,21457,89.108,0.8383182048797607,0.8695186972618103,0.8414027690887451,0.827254056930542,0.8299266695976257,0.7087818741798401,0.7067988514900208,0.7082152962684631,0.7082152962684631,0.7096317410469055
8,32,160,0.8315823078155518,0.7084985852241517,25777,106.388,0.8315823078155518,0.8835722208023071,0.8479522466659546,0.8084467053413391,0.7940729856491089,0.7084985852241517,0.7082152962684631,0.7082152962684631,0.7096317410469055,0.7082152962684631
8,48,24,0.8209653973579407,0.7067988514900208,11017,47.348,0.8209653973579407,0.83526211977005,0.823979377746582,0.8173722624778748,0.8446530699729919,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
8,48,32,0.8121726393699646,0.709348452091217,12609,53.716,0.8121726393699646,0.8371049761772156,0.8363574743270874,0.7839599847793579,0.801159143447876,0.709348452091217,0.7096317410469055,0.7082152962684631,0.7082152962684631,0.7110481858253479
8,48,48,0.7246049284934998,0.7300283432006835,15793,66.452,0.7246049284934998,0.776484489440918,0.7448182106018066,0.7232546806335449,0.7072439789772034,0.7300283432006835,0.7138810157775879,0.7266288995742798,0.7223796248435974,0.7407932281494141
8,48,64,0.8325504899024964,0.709915030002594,18977,79.188,0.8325504899024964,0.8639781475067139,0.8263692259788513,0.8341346979141235,0.8517342805862427,0.709915030002594,0.7096317410469055,0.7096317410469055,0.7096317410469055,0.7096317410469055
8,48,80,0.8298798680305481,0.7090651512145996,22161,91.924,0.8298798680305481,0.8330678939819336,0.8271114230155945,0.9162114262580872,0.815127432346344,0.7090651512145996,0.7082152962684631,0.7082152962684631,0.7082152962684631,0.7082152962684631
8,48,96,0.8348248362541199,0.7090651631355286,25345,104.66,0.8348248362541199,0.8516619801521301,0.8239327669143677,0.8633599877357483,0.8191031217575073,0.7090651631355286,0.7082152962684631,0.7082152962684631,0.7082152962684631,0.7096317410469055
8,48,128,0.7643507122993469,0.7172804474830627,31713,130.132,0.7643507122993469,0.8151693940162659,0.7989091873168945,0.8315379619598389,0.7095065712928772,0.7172804474830627,0.7096317410469055,0.7138810157775879,0.7124645709991455,0.7195467352867126
8,48,160,0.8161588430404663,0.711048173904419,38081,155.604,0.8161588430404663,0.8234044313430786,0.8110471963882446,0.8727660179138184,0.7972999215126038,0.711048173904419,0.7082152962684631,0.7096317410469055,0.7096317410469055,0.7110481858253479
